gid,latitude,longitude,Estado de Conservacao,Tipo de Abrigo,Abrigo com Publicidade?,Operadora,Carreira,Codigo de Rua,Nome da Rua,Freguesia
687,-102942.61,-98628.76,Bom,Fechado dos Lados,Yes,Vimeca,12,830,Estrada Militar,Barcarena
87,-103002.83,-98398.75,Bom,Aberto dos Lados,No,Vimeca,12,830,Estrada Militar,Barcarena
154,-103016.79,-98428.89,Bom,Fechado dos Lados,Yes,Vimeca,12,830,Estrada Militar,Barcarena
709,-103166.65231804183,-97987.56576748956,Bom,Sem Abrigo,No,Vimeca,12,1200,Rua Actor Carlos César,Carnaxide e Queijas
1014,-103181.82,-97967.06,Bom,Sem Abrigo,No,Vimeca,12,1214,Estrada de Queluz,Carnaxide e Queijas
68,-103193.0811132861,-97956.29135098259,Bom,Sem Abrigo,No,Vimeca,12,1214,Estrada de Queluz,Carnaxide e Queijas
788,-103468.05,-97872.21,Bom,Fechado dos Lados,Yes,Vimeca,12,1214,Estrada de Queluz,Carnaxide e Queijas
170,-103478.11,-97851.67,Bom,Sem Abrigo,No,Vimeca,12,1214,Estrada de Queluz,Carnaxide e Queijas
183,-103678.36,-96590.26,Bom,Fechado dos Lados,Yes,Vimeca,12,286,Rua Aquilino Ribeiro,Carnaxide e Queijas
791,-103705.46,-96673.6,Bom,Aberto dos Lados,Yes,Vimeca,12,286,Rua Aquilino Ribeiro,Carnaxide e Queijas
595,-103725.69,-95975.2,Bom,Fechado dos Lados,Yes,Vimeca,12,354,Rua Manuel Teixeira Gomes,Carnaxide e Queijas
182,-103746.76,-96396.66,Bom,Fechado dos Lados,Yes,SCoTTURB,12,286,Rua Aquilino Ribeiro,Carnaxide e Queijas
181,-103780.59,-96372.2,Bom,Aberto dos Lados,Yes,Vimeca,12,286,Rua Aquilino Ribeiro,Carnaxide e Queijas
180,-103842.39,-96260.96,Bom,Fechado dos Lados,Yes,Vimeca,12,286,Rua Aquilino Ribeiro,Carnaxide e Queijas
594,-103879.91,-95751.23,Bom,Fechado dos Lados,No,Vimeca,12,1116,Avenida Professor Dr. Reinaldo dos Santos,Carnaxide e Queijas
185,-103922.82,-96235.62,Bom,Fechado dos Lados,Yes,SCoTTURB,12,354,Rua Manuel Teixeira Gomes,Carnaxide e Queijas
89,-103934.24,-96642.56,Bom,Fechado dos Lados,Yes,Vimeca,12,1113,Avenida de Portugal,Carnaxide e Queijas
90,-103960,-96640.32,Bom,Fechado dos Lados,Yes,Vimeca,12,1113,Avenida de Portugal,Carnaxide e Queijas
107,-103972.32,-95981.88,Bom,Fechado dos Lados,Yes,Vimeca,12,1113,Avenida de Portugal,Carnaxide e Queijas
250,-104031.08,-96173.83,Bom,Fechado dos Lados,Yes,Vimeca,12,1113,Avenida de Portugal,Carnaxide e Queijas
597,-104058.98,-95839.14,Bom,Fechado dos Lados,Yes,Vimeca,12,1137,Rua Tenente-General Zeferino Sequeira,Carnaxide e Queijas
953,-104075.89,-95771.82,Bom,Fechado dos Lados,Yes,Vimeca,12,1116,Avenida Professor Dr. Reinaldo dos Santos,Carnaxide e Queijas
806,-104169.05,-97108.82,Bom,Sem Abrigo,No,Vimeca,12,308,Estrada do Desvio,Carnaxide e Queijas
609,-104226.49,-95797.22,Bom,Fechado dos Lados,Yes,Vimeca,12,327,Avenida do Forte,Carnaxide e Queijas
599,-104296.72,-95828.26,Bom,Fechado dos Lados,Yes,Vimeca,12,327,Avenida do Forte,Carnaxide e Queijas
860,-105051.07,-96033.67,Bom,Fechado dos Lados,Yes,Vimeca,12,416,Alameda António Sérgio,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
861,-105093.87,-96039.61,Bom,Fechado dos Lados,Yes,Vimeca,12,416,Alameda António Sérgio,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
359,-105204.46,-96026.88,Bom,Fechado dos Lados,Yes,Vimeca,12,430,Avenida Carolina Michaelis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
349,-105225.66,-96048.66,Bom,Fechado dos Lados,Yes,Vimeca,12,407,Rua Amaro Monteiro,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
643,-105325.87,-95135.44,Bom,Fechado dos Lados,Yes,Vimeca,12,113,Alameda FerNo Lopes,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
638,-105456.01,-94993.65,Bom,Fechado dos Lados,Yes,Vimeca,12,116,Avenida General Norton de Matos,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
637,-105462.27,-94976.17,Bom,Fechado dos Lados,Yes,Vimeca,12,116,Avenida General Norton de Matos,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
361,-105510.18,-96017.31,Bom,Fechado dos Lados,No,Vimeca,12,430,Avenida Carolina Michaelis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
362,-105538.35,-96008.83,Bom,Fechado dos Lados,Yes,Vimeca,12,430,Avenida Carolina Michaelis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
25,-105539.98,-95177.67,Bom,Sem Abrigo,No,Vimeca,12,148,Avenida das Túlipas,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
37,-105549.20067076161,-95690.84269383312,Bom,Fechado dos Lados,Yes,Vimeca,12,430,Avenida Carolina Michaelis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
26,-105556.0408335595,-95684.40583339432,Bom,Sem Abrigo,No,Vimeca,12,430,Avenida Carolina Michaelis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
24,-105556.38,-95196.87,Bom,Fechado dos Lados,Yes,Vimeca,12,148,Avenida das Túlipas,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
22,-105577.35,-95503.97,Bom,Fechado dos Lados,Yes,Vimeca,12,120,Avenida Jaime Cortesão,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
27,-105587.02,-95875.21,Bom,Fechado dos Lados,Yes,Vimeca,12,430,Avenida Carolina Michaelis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
28,-105593.51,-95907.44,Bom,Aberto dos Lados,No,Vimeca,12,430,Avenida Carolina Michaelis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
34,-105634.78,-95513.74,Bom,Fechado dos Lados,Yes,Vimeca,12,120,Avenida Jaime Cortesão,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
641,-105655.76,-95028.52,Bom,Fechado dos Lados,Yes,Vimeca,12,116,Avenida General Norton de Matos,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
635,-105696.83,-95075.27,Bom,Fechado dos Lados,Yes,Vimeca,12,116,Avenida General Norton de Matos,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
679,-106071.42513405527,-95039.14634930693,Bom,Fechado dos Lados,Yes,Vimeca,12,10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
688,-106112.34689956294,-95027.73434321095,Bom,Fechado dos Lados,Yes,Vimeca,12,10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
675,-106288.85,-95136.57,Bom,Fechado dos Lados,Yes,Vimeca,12,10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
72,-106342.5,-95131.58,Bom,Fechado dos Lados,Yes,Vimeca,12,10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
75,-106560.62,-95186.03,Bom,Aberto dos Lados,Yes,Vimeca,12,10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
671,-106568.5,-95165.9,Bom,Fechado dos Lados,Yes,Vimeca,12,10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
657,-106786.85846811837,-95149.7421827531,Bom,Fechado dos Lados,Yes,Vimeca,12,155,Praça Doutor Manuel Martins,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
70,-106799.63,-95251.22,Bom,Sem Abrigo,No,Vimeca,12,155,Praça Doutor Manuel Martins,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
526,-107061.05,-95215,Bom,Fechado dos Lados,Yes,Vimeca,12,102,Largo Dom Manuel I,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
