gid,latitude,longitude,Estado de Conservacao,Tipo de Abrigo,Abrigo com Publicidade?,Operadora,Carreira,Codigo de Rua,Nome da Rua,Freguesia
236,-104266.39,-96923.24,Bom,Sem Abrigo,No,LT,102,308,Estrada do Desvio,Carnaxide e Queijas
223,-104280.83,-98312.61,Bom,Fechado dos Lados,No,LT,102,1766,Praceta Antonio Leal de Oliveira,Carnaxide e Queijas
1009,-104303.63612383851,-98554.7783833525,Bom,Sem Abrigo,No,LT,102,79,Rua dos Açores,Carnaxide e Queijas
801,-104447.68,-98306.88,Bom,Sem Abrigo,No,LT,102,833,Rua Mouzinho da Silveira,Carnaxide e Queijas
805,-104471.99,-98565.73,Bom,Fechado dos Lados,No,LT,102,83,Rua Angra do Heroísmo,Carnaxide e Queijas
808,-104604.14,-97197.81,Bom,Fechado dos Lados,Yes,LT,102,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
809,-104609.35,-97210.07,Bom,Sem Abrigo,No,LT,102,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
800,-104618.82,-98507.86,Bom,Fechado dos Lados,No,LT,102,846,Rua da Quinta do Bonfim,Carnaxide e Queijas
229,-104718.77,-97838.97,Bom,Fechado dos Lados,No,LT,102,1767,Rua Augusto Fraga,Carnaxide e Queijas
803,-104768.69,-98266.88,Bom,Fechado dos Lados,Yes,LT,102,813,Rua João XXI,Carnaxide e Queijas
632,-104801.2,-98279.24,Bom,Fechado dos Lados,Yes,LT,102,813,Rua João XXI,Carnaxide e Queijas
804,-104935.73,-98290.43,Bom,Fechado dos Lados,Yes,LT,102,813,Rua João XXI,Carnaxide e Queijas
802,-104942.78,-98303.15,Bom,Fechado dos Lados,Yes,LT,102,813,Rua João XXI,Carnaxide e Queijas
811,-104957.37,-97342.73,Bom,Fechado dos Lados,No,LT,102,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
810,-104965.93,-97337.63,Bom,Sem Abrigo,No,LT,102,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
841,-105119.12,-97474.49,Bom,Fechado dos Lados,Yes,LT,102,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
842,-105122.88,-97490.88,Bom,Fechado dos Lados,Yes,LT,102,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
837,-105155.04,-98252.49,Bom,Fechado dos Lados,Yes,LT,102,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
835,-105181.29,-98229.14,Bom,Fechado dos Lados,Yes,LT,102,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
836,-105254.68,-97686.43,Bom,Sem Abrigo,No,LT,102,1763,Rua Visconde Moreira de Rey,Carnaxide e Queijas
838,-105277.7,-97707.8,Bom,Fechado dos Lados,Yes,LT,102,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
454,-106758.19,-97475.72,Bom,Sem Abrigo,No,LT,102,373,Avenida Ferreira Godinho,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
455,-106763.54,-97467.84,Bom,Sem Abrigo,No,LT,102,373,Avenida Ferreira Godinho,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
453,-106891.39,-97351.44,Bom,Fechado dos Lados,No,LT,102,373,Avenida Ferreira Godinho,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
