gid,latitude,longitude,Estado de Conservacao,Tipo de Abrigo,Abrigo com Publicidade?,Operadora,Carreira,Codigo de Rua,Nome da Rua,Freguesia
395,-106446.17,-101412.04,Bom,Fechado dos Lados,Yes,LT,158,637,Avenida dos Fundadores,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
400,-106447.18,-101426.26,Bom,Fechado dos Lados,Yes,LT,158,637,Avenida dos Fundadores,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
439,-106462.23,-99301.85,Bom,Fechado dos Lados,No,LT,158,867,Avenida Conselheiro Ferreira Lobo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
430,-106489.64,-99992.66,Bom,Aberto dos Lados,No,LT,158,933,Rua Pêro de Alenquer,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
436,-106547.04,-100175.4,Bom,Fechado dos Lados,Yes,LT,158,592,Rua Augusto Sousa Lobo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
435,-106550.9,-100185.96,Bom,Aberto dos Lados,No,LT,158,592,Rua Augusto Sousa Lobo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
449,-106581.18,-99035.41,Bom,Fechado dos Lados,No,LT,158,882,Rua Doutor Jorge Rivotti,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
450,-106594.42,-99048.6,Bom,Sem Abrigo,No,LT,158,882,Rua Doutor Jorge Rivotti,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
438,-106599.44,-99556.41,Bom,Aberto dos Lados,No,LT,158,1769,Rua Vasco da Gama,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
415,-106605.36,-100689.48,Bom,Sem Abrigo,No,LT,158,645,Rua Instituto Conde de Agrolongo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
414,-106613.41,-100706.91,Bom,Fechado dos Lados,No,LT,158,645,Rua Instituto Conde de Agrolongo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
426,-106638.34,-99940.41,Bom,Aberto dos Lados,No,LT,158,1785,Rua de São Gabriel,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
427,-106642.38,-99930.18,Bom,Aberto dos Lados,No,LT,158,1785,Rua de São Gabriel,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
385,-106674.29,-100994.88,Bom,Fechado dos Lados,Yes,LT,158,1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
88,-106688.11,-99381.79,Bom,Fechado dos Lados,Yes,LT,158,849,Avenida António Florêncio dos Santos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
419,-106722.41,-99402.9,Bom,Fechado dos Lados,No,LT,158,849,Avenida António Florêncio dos Santos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
389,-106757.03,-100945.88,Bom,Fechado dos Lados,Yes,LT,158,1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
412,-106824.4,-100718.89,Bom,Fechado dos Lados,No,LT,158,610,Avenida Conde de São Januário,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
1008,-106840.5909766439,-100709.59335706284,Bom,Sem Abrigo,No,LT,158,585,Rua de Angola,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
401,-106863.16,-101122.04,Bom,Fechado dos Lados,No,LT,158,620,Avenida Elvira Velez,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
402,-106864.28,-101108.52,Bom,Fechado dos Lados,Yes,LT,158,620,Avenida Elvira Velez,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
410,-106940.98,-99253.35,Bom,Fechado dos Lados,No,LT,158,898,Estrada da Gibalta,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
275,-106970.5,-99227.97,Bom,Fechado dos Lados,Yes,LT,158,898,Estrada da Gibalta,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
440,-106999.56,-100744.24,Bom,Fechado dos Lados,Yes,LT,158,605,Rua Conde das Alcáçovas,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
558,-107118.74,-101197.15,Bom,Fechado dos Lados,No,LT,158,1527,Rua Manuel Pinhanços,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
298,,,Bom,Aberto dos Lados,No,LT,158,890,Rua Fernando Vaz,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
