gid,latitude,longitude,Estado de Conservacao,Tipo de Abrigo,Abrigo com Publicidade?,Operadora,Carreira,Codigo de Rua,Nome da Rua,Freguesia
801,-104447.68,-98306.88,Bom,Sem Abrigo,No,LT,108,833,Rua Mouzinho da Silveira,Carnaxide e Queijas
805,-104471.99,-98565.73,Bom,Fechado dos Lados,No,LT,108,83,Rua Angra do Heroísmo,Carnaxide e Queijas
808,-104604.14,-97197.81,Bom,Fechado dos Lados,Yes,LT,108,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
809,-104609.35,-97210.07,Bom,Sem Abrigo,No,LT,108,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
800,-104618.82,-98507.86,Bom,Fechado dos Lados,No,LT,108,846,Rua da Quinta do Bonfim,Carnaxide e Queijas
803,-104768.69,-98266.88,Bom,Fechado dos Lados,Yes,LT,108,813,Rua João XXI,Carnaxide e Queijas
632,-104801.2,-98279.24,Bom,Fechado dos Lados,Yes,LT,108,813,Rua João XXI,Carnaxide e Queijas
804,-104935.73,-98290.43,Bom,Fechado dos Lados,Yes,LT,108,813,Rua João XXI,Carnaxide e Queijas
802,-104942.78,-98303.15,Bom,Fechado dos Lados,Yes,LT,108,813,Rua João XXI,Carnaxide e Queijas
811,-104957.37,-97342.73,Bom,Fechado dos Lados,No,LT,108,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
810,-104965.93,-97337.63,Bom,Sem Abrigo,No,LT,108,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
841,-105119.12,-97474.49,Bom,Fechado dos Lados,Yes,LT,108,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
842,-105122.88,-97490.88,Bom,Fechado dos Lados,Yes,LT,108,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
837,-105155.04,-98252.49,Bom,Fechado dos Lados,Yes,LT,108,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
835,-105181.29,-98229.14,Bom,Fechado dos Lados,Yes,LT,108,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
836,-105254.68,-97686.43,Bom,Sem Abrigo,No,LT,108,1763,Rua Visconde Moreira de Rey,Carnaxide e Queijas
838,-105277.7,-97707.8,Bom,Fechado dos Lados,Yes,LT,108,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
320,-105649.56,-98984.75,Bom,Fechado dos Lados,Yes,LT,108,936,Largo da Quinta do Jardim,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
324,-105658.22,-98790.53,Bom,Fechado dos Lados,Yes,LT,108,1796,Rua das Tílias,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
325,-105660.54,-98769.86,Bom,Fechado dos Lados,No,LT,108,1796,Rua das Tílias,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
317,-105682.17,-99043.27,Bom,Fechado dos Lados,Yes,LT,108,909,Avenida João de Freitas Branco,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
319,-105790.91,-99107.05,Bom,Fechado dos Lados,Yes,LT,108,909,Avenida João de Freitas Branco,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
318,-105817.33,-99103.07,Bom,Fechado dos Lados,Yes,LT,108,909,Avenida João de Freitas Branco,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
327,-105824.71,-98610.29,Bom,Sem Abrigo,No,LT,108,830,Estrada Militar,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
326,-105971.01,-98597.24,Bom,Sem Abrigo,No,LT,108,830,Estrada Militar,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
273,-106004.77,-99221.99,Bom,Sem Abrigo,No,LT,108,858,Rua Calvet de Magalhães,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
274,-106013.52,-99221.37,Bom,Fechado dos Lados,No,LT,108,858,Rua Calvet de Magalhães,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
431,-106095.33,-99310.37,Bom,Fechado dos Lados,Yes,LT,108,867,Avenida Conselheiro Ferreira Lobo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
437,-106124.25,-99314.68,Bom,Sem Abrigo,No,LT,108,867,Avenida Conselheiro Ferreira Lobo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
423,-106402.8,-99289.78,Bom,Fechado dos Lados,Yes,LT,108,1786,Rua de São João de Deus,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
439,-106462.23,-99301.85,Bom,Fechado dos Lados,No,LT,108,867,Avenida Conselheiro Ferreira Lobo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
409,-106998.97,-99255.62,Bom,Fechado dos Lados,Yes,LT,108,898,Estrada da Gibalta,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
