gid,latitude,longitude,Estado de Conservacao,Tipo de Abrigo,Abrigo com Publicidade?,Operadora,Carreira,Codigo de Rua,Nome da Rua,Freguesia
260,-104345.95,-97003.12,Bom,Sem Abrigo,No,Vimeca,15,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
985,-104367.95010080478,-95373.18330437147,Bom,Sem Abrigo,No,Vimeca,15,1237,Avenida Professor Dr. Bernardino Machado,Carnaxide e Queijas
608,-104373.51,-95357.73,Bom,Fechado dos Lados,Yes,Vimeca,15,1237,Avenida Professor Dr. Bernardino Machado,Carnaxide e Queijas
249,-104397.14,-96680.46,Bom,Fechado dos Lados,Yes,Vimeca,15,297,Rua Carlos Wallenstein,Carnaxide e Queijas
254,-104407,-96522.21,Bom,Fechado dos Lados,Yes,Vimeca,15,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
205,-104431.06,-101723.48,Bom,Fechado dos Lados,Yes,Vimeca,15,692,Rua Conde de Rio Maior,Porto Salvo
622,-104445.64,-94921.33,Bom,Fechado dos Lados,No,Vimeca,15,1134,Largo Sete de Junho de 1759,Carnaxide e Queijas
230,-104447.68,-98306.88,Bom,Sem Abrigo,No,Vimeca,15,833,Rua Mouzinho da Silveira,Carnaxide e Queijas
51,-104458.04,-94329.86,Bom,Fechado dos Lados,No,Vimeca,15,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas
44,-104458.52,-94926.22,Bom,Fechado dos Lados,Yes,Vimeca,15,1134,Largo Sete de Junho de 1759,Carnaxide e Queijas
234,-104471.99,-98565.73,Bom,Fechado dos Lados,No,Vimeca,15,83,Rua Angra do Heroísmo,Carnaxide e Queijas
38,-104497.842173306,-94358.908881103,Bom,Fechado dos Lados,Yes,Vimeca,15,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas
224,-104563.77,-98320.53,Bom,Sem Abrigo,No,Vimeca,15,833,Rua Mouzinho da Silveira,Carnaxide e Queijas
620,-104565.8832899218,-94653.67859291832,Bom,Sem Abrigo,No,Vimeca,15,365,Estrada da Portela,Carnaxide e Queijas
45,-104578.88,-94652.12,Bom,Sem Abrigo,No,Vimeca,15,365,Estrada da Portela,Carnaxide e Queijas
614,-104594.97,-95684.18,Bom,Fechado dos Lados,No,Vimeca,15,359,Rua Nossa Senhora da Conceição,Carnaxide e Queijas
239,-104604.14,-97197.81,Bom,Fechado dos Lados,Yes,Vimeca,15,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
238,-104609.35,-97210.07,Bom,Sem Abrigo,No,SCoTTURB,15,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
46,-104609.99,-95693.01,Bom,Fechado dos Lados,Yes,Vimeca,15,359,Rua Nossa Senhora da Conceição,Carnaxide e Queijas
226,-104618.82,-98507.86,Bom,Fechado dos Lados,No,Vimeca,15,846,Rua da Quinta do Bonfim,Carnaxide e Queijas
42,-104624.97,-95613.11,Bom,Sem Abrigo,No,Vimeca,15,351,Rua Manuel António Rodrigues,Carnaxide e Queijas
600,-104631.8,-95630.5,Bom,Fechado dos Lados,No,Vimeca,15,351,Rua Manuel António Rodrigues,Carnaxide e Queijas
602,-104677.06,-94473.47,Bom,Fechado dos Lados,No,Vimeca,15,1160,Rua Cincinato da Costa,Carnaxide e Queijas
601,-104683.1,-94486.15,Bom,Fechado dos Lados,No,Vimeca,15,1160,Rua Cincinato da Costa,Carnaxide e Queijas
48,-104710.71,-95177.32,Bom,Fechado dos Lados,No,Vimeca,15,1196,Rua Carlos Belo Morais,Carnaxide e Queijas
192,-104730.80639856319,-101677.18184016421,Bom,Sem Abrigo,No,Vimeca,15,692,Rua Conde de Rio Maior,Porto Salvo
190,-104741.4,-101691.52,Bom,Fechado dos Lados,Yes,SCoTTURB,15,692,Rua Conde de Rio Maior,Porto Salvo
49,-104758.56,-95206.97,Bom,Fechado dos Lados,Yes,Vimeca,15,1196,Rua Carlos Belo Morais,Carnaxide e Queijas
232,-104768.69,-98266.88,Bom,Fechado dos Lados,No,SCoTTURB,15,813,Rua João XXI,Carnaxide e Queijas
52,-104801.2,-98279.24,Bom,Fechado dos Lados,Yes,Vimeca,15,813,Rua João XXI,Carnaxide e Queijas
612,-104807.71,-95652.96,Bom,Sem Abrigo,No,Vimeca,15,1197,Rua Mário Moreira,Carnaxide e Queijas
613,-104817.75,-95640.29,Bom,Fechado dos Lados,No,Vimeca,15,1197,Rua Mário Moreira,Carnaxide e Queijas
193,-104911.86,-101688.38,Bom,Fechado dos Lados,Yes,Vimeca,15,692,Rua Conde de Rio Maior,Porto Salvo
233,-104935.73,-98290.43,Bom,Fechado dos Lados,Yes,Vimeca,15,813,Rua João XXI,Carnaxide e Queijas
231,-104942.78,-98303.15,Bom,Fechado dos Lados,Yes,Vimeca,15,813,Rua João XXI,Carnaxide e Queijas
241,-104957.37,-97342.73,Bom,Fechado dos Lados,Yes,Vimeca,15,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
240,-104965.93,-97337.63,Bom,Sem Abrigo,No,Vimeca,15,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
611,-104989.68,-95554.55,Bom,Fechado dos Lados,No,Vimeca,15,1196,Rua Carlos Belo Morais,Carnaxide e Queijas
610,-104998.77,-95557.54,Bom,Sem Abrigo,No,Vimeca,15,1196,Rua Carlos Belo Morais,Carnaxide e Queijas
286,-105046.86,-101627.86,Bom,Fechado dos Lados,Yes,SCoTTURB,15,1540,Estrada de Paço de Arcos,Porto Salvo
332,-105119.12,-97474.49,Bom,Fechado dos Lados,Yes,Vimeca,15,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
331,-105122.88,-97490.88,Bom,Fechado dos Lados,Yes,Vimeca,15,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
315,-105155.04,-98252.49,Bom,Fechado dos Lados,Yes,Vimeca,15,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
312,-105181.29,-98229.14,Bom,Fechado dos Lados,No,SCoTTURB,15,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
314,-105206.62,-98321.51,Bom,Fechado dos Lados,Yes,Vimeca,15,830,Estrada Militar,Carnaxide e Queijas
292,-105227.47,-102176.58,Bom,Fechado dos Lados,Yes,Vimeca,15,1682,Avenida Santa Casa da Misericordia de Oeiras,Porto Salvo
295,-105236.25,-102190.54,Bom,Fechado dos Lados,Yes,Vimeca,15,1682,Avenida Santa Casa da Misericordia de Oeiras,Porto Salvo
313,-105254.68,-97686.43,Bom,Sem Abrigo,No,Vimeca,15,1763,Rua Visconde Moreira de Rey,Carnaxide e Queijas
270,-105268.41,-102428.49,Bom,Fechado dos Lados,Yes,Vimeca,15,1680,Rua Encosta das Lagoas,Porto Salvo
293,-105274.84,-101913.18,Bom,Fechado dos Lados,Yes,Vimeca,15,1682,Avenida Santa Casa da Misericordia de Oeiras,Porto Salvo
323,-105277.7,-97707.8,Bom,Fechado dos Lados,Yes,Vimeca,15,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
291,-105291.98,-101912.29,Bom,Fechado dos Lados,Yes,Vimeca,15,1682,Avenida Santa Casa da Misericordia de Oeiras,Porto Salvo
278,-105488.63,-101308.47,Bom,Fechado dos Lados,Yes,Vimeca,15,1488,Avenida Conselho da Europa,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
280,-105520.95,-101295.9,Bom,Fechado dos Lados,Yes,Vimeca,15,1488,Avenida Conselho da Europa,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
