gid,latitude,longitude,Estado de Conservacao,Tipo de Abrigo,Abrigo com Publicidade?,Operadora,Carreira,Codigo de Rua,Nome da Rua,Freguesia
565,-107105.26,-101627.34,Bom,Sem Abrigo,No,LT,111,601,Rua Carlos Vieira Ramos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
553,-107113.59,-101968.28,Bom,Fechado dos Lados,Yes,LT,111,527,Avenida de Brasília,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
552,-107114.28,-101783.86,Bom,Fechado dos Lados,Yes,LT,111,527,Avenida de Brasília,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
554,-107124.01,-101962.87,Bom,Fechado dos Lados,Yes,LT,111,527,Avenida de Brasília,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
540,-107146.31,-102052.84,Bom,Fechado dos Lados,Yes,LT,111,1325,Rua da Figueirinha,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
567,-107279.28,-102025.92,Bom,Fechado dos Lados,Yes,LT,111,1455,Avenida do Ultramar,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
919,-107319.63,-102563.55,Bom,Fechado dos Lados,Yes,LT,111,578,Avenida Embaixador Augusto de Castro,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
533,-107409.14,-102099.37,Bom,Fechado dos Lados,No,LT,111,499,Avenida de Angola,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
920,-107409.66,-102471.79,Bom,Fechado dos Lados,Yes,LT,111,551,Avenida Copacabana,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
566,-107420.54,-102241.23,Bom,Fechado dos Lados,Yes,LT,111,547,Rua Comandante Germano Dias,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
534,-107422.35,-102089.51,Bom,Fechado dos Lados,No,Carris,111,499,Avenida de Angola,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
531,-107429.2,-102210.53,Bom,Fechado dos Lados,Yes,LT,111,547,Rua Comandante Germano Dias,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
539,-107434.4,-101991.91,Bom,Fechado dos Lados,Yes,LT,111,1455,Avenida do Ultramar,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
532,-107471.58,-102018.18,Bom,Aberto dos Lados,No,LT,111,499,Avenida de Angola,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
530,-107482.01,-102338.02,Bom,Fechado dos Lados,Yes,LT,111,1321,Rua Fernando Pessoa,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
504,-107503.48,-102420.75,Bom,Fechado dos Lados,Yes,LT,111,547,Rua Comandante Germano Dias,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
517,-107532.34,-102429.36,Bom,Fechado dos Lados,Yes,LT,111,551,Avenida Copacabana,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
310,-107559.62,-102708.32,Bom,Fechado dos Lados,Yes,LT,111,514,Largo Avião Lusitânia,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
925,-107625.08,-103117.77,Bom,Fechado dos Lados,No,LT,111,1431,Avenida Salvador Allende,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
521,-107653.99,-103018.24,Bom,Fechado dos Lados,Yes,LT,111,1372,Rua dos Lagares da Quinta,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
505,-107655.06,-102500.24,Bom,Fechado dos Lados,Yes,LT,111,533,Rua Cândido dos Reis,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
501,-107752.93,-102745.45,Bom,Fechado dos Lados,Yes,LT,111,559,Rua Desembargador Faria,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
1025,-108102.81093469674,-103074.8246594517,Bom,Sem Abrigo,No,LT,111,1342,Rua Henrique de Paiva Couceiro,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
