gid,latitude,longitude,Estado de Conservacao,Tipo de Abrigo,Abrigo com Publicidade?,Operadora,Carreira,Codigo de Rua,Nome da Rua,Freguesia
346,-105840.49,-96519.72,Bom,Fechado dos Lados,Yes,Vimeca,11,457,Rua Francisco José Victorino,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
345,-105900.6,-96673.99,Bom,Fechado dos Lados,Yes,Vimeca,11,457,Rua Francisco José Victorino,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
344,-105906.64,-96635.59,Bom,Fechado dos Lados,Yes,Vimeca,11,457,Rua Francisco José Victorino,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
363,-106012.76,-96367.98,Bom,Fechado dos Lados,Yes,Vimeca,11,121,Rua João Chagas,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
335,-106015.21,-96351.32,Bom,Fechado dos Lados,Yes,Vimeca,11,121,Rua João Chagas,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
492,-106048.05,-96569.91,Bom,Sem Abrigo,No,Vimeca,11,477,Rua Luz Soriano,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
340,-106068.28,-96585.41,Bom,Sem Abrigo,No,Vimeca,11,477,Rua Luz Soriano,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
468,-106270.67,-96457.19,Bom,Fechado dos Lados,Yes,Vimeca,11,1292,Rua Manuel Ferreira,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
485,-106315.88,-96307.18,Bom,Fechado dos Lados,Yes,Vimeca,11,1289,Rua Castro Soromenho,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
486,-106325.58,-96320.92,Bom,Fechado dos Lados,Yes,Vimeca,11,1289,Rua Castro Soromenho,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
487,-106449.51,-96435.13,Bom,Sem Abrigo,No,Vimeca,11,1292,Rua Manuel Ferreira,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
488,-106492.31,-96447.01,Bom,Sem Abrigo,No,Vimeca,11,1292,Rua Manuel Ferreira,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
