gid,latitude,longitude,Estado de Conservacao,Tipo de Abrigo,Abrigo com Publicidade?,Operadora,Carreira,Codigo de Rua,Nome da Rua,Freguesia
343,-105860.11,-96563.44,Bom,Fechado dos Lados,Yes,Vimeca,02,457,Rua Francisco José Victorino,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
345,-105900.6,-96673.99,Bom,Fechado dos Lados,Yes,Vimeca,02,457,Rua Francisco José Victorino,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
344,-105906.64,-96635.59,Bom,Fechado dos Lados,Yes,Vimeca,02,457,Rua Francisco José Victorino,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
363,-106012.76,-96367.98,Bom,Fechado dos Lados,Yes,Vimeca,02,121,Rua João Chagas,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
335,-106015.21,-96351.32,Bom,Fechado dos Lados,Yes,Vimeca,02,121,Rua João Chagas,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
457,-106251.29,-96169.58,Bom,Fechado dos Lados,Yes,Vimeca,02,121,Rua João Chagas,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
458,-106344.84,-96171.5,Bom,Fechado dos Lados,Yes,Vimeca,02,121,Rua João Chagas,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
490,-106724.64,-96023.19,Bom,Fechado dos Lados,Yes,Vimeca,02,121,Rua João Chagas,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
491,-106752.7,-95980.67,Bom,Fechado dos Lados,Yes,Vimeca,02,121,Rua João Chagas,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
56,-106877.17,-95698.23,Bom,Sem Abrigo,No,Vimeca,02,121,Rua João Chagas,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
655,-106885.28346821875,-95700.604683315,Bom,Sem Abrigo,No,Vimeca,02,121,Rua João Chagas,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
654,-106946.7,-95556.57,Bom,Aberto dos Lados,No,Vimeca,02,121,Rua João Chagas,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
78,-107008.56,-95490.23,Bom,Fechado dos Lados,Yes,Vimeca,02,118,Alameda Hermano Patrone,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
80,-107020.11,-95212.99,Bom,Fechado dos Lados,Yes,Vimeca,02,103,Rua Damião de Góis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
