gid,latitude,longitude,Estado de Conservacao,Tipo de Abrigo,Abrigo com Publicidade?,Operadora,Carreira,Codigo de Rua,Nome da Rua,Freguesia
538,-107524.55,-102219.24,Bom,Fechado dos Lados,Yes,LT,122,1325,Rua da Figueirinha,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
310,-107559.62,-102708.32,Bom,Fechado dos Lados,Yes,LT,122,514,Largo Avião Lusitânia,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
310,-107559.62,-102708.32,Bom,Fechado dos Lados,Yes,LT,122,514,Largo Avião Lusitânia,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
925,-107625.08,-103117.77,Bom,Fechado dos Lados,No,LT,122,1431,Avenida Salvador Allende,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
521,-107653.99,-103018.24,Bom,Fechado dos Lados,Yes,LT,122,1372,Rua dos Lagares da Quinta,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
521,-107653.99,-103018.24,Bom,Fechado dos Lados,Yes,LT,122,1372,Rua dos Lagares da Quinta,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
505,-107655.06,-102500.24,Bom,Fechado dos Lados,Yes,LT,122,533,Rua Cândido dos Reis,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
505,-107655.06,-102500.24,Bom,Fechado dos Lados,Yes,LT,122,533,Rua Cândido dos Reis,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
501,-107752.93,-102745.45,Bom,Fechado dos Lados,Yes,LT,122,559,Rua Desembargador Faria,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
501,-107752.93,-102745.45,Bom,Fechado dos Lados,Yes,LT,122,559,Rua Desembargador Faria,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
1025,-108102.81093469674,-103074.8246594517,Bom,Sem Abrigo,No,LT,122,1342,Rua Henrique de Paiva Couceiro,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
