gid,latitude,longitude,Estado de Conservacao,Tipo de Abrigo,Abrigo com Publicidade?,Operadora,Carreira,Codigo de Rua,Nome da Rua,Freguesia
290,-105761.18,-101097.27,Bom,Fechado dos Lados,Yes,LT,119,1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
289,-105894.4,-101171.62,Bom,Fechado dos Lados,Yes,LT,119,1596,Rua Shegundo Galarza,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
288,-106033.78,-101107.92,Bom,Fechado dos Lados,Yes,LT,119,1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
388,-106176.2,-101085.06,Bom,Fechado dos Lados,Yes,LT,119,1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
387,-106378.14,-101089.06,Bom,Fechado dos Lados,Yes,LT,119,1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
386,-106385.21,-101073.57,Bom,Sem Abrigo,No,LT,119,1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
385,-106674.29,-100994.88,Bom,Fechado dos Lados,Yes,LT,119,1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
389,-106757.03,-100945.88,Bom,Fechado dos Lados,Yes,LT,119,1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
441,-107020.04,-100736.2,Bom,Fechado dos Lados,Yes,LT,119,605,Rua Conde das Alcáçovas,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
1018,-107041.77476893747,-101229.91096074758,Bom,Sem Abrigo,No,LT,119,620,Avenida Elvira Velez,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
