gid,latitude,longitude,Estado de Conservacao,Tipo de Abrigo,Abrigo com Publicidade?,Operadora,Carreira,Codigo de Rua,Nome da Rua,Freguesia
953,-104075.89,-95771.82,Bom,Fechado dos Lados,Yes,Vimeca,01,1116,Avenida Professor Dr. Reinaldo dos Santos,Carnaxide e Queijas
609,-104226.49,-95797.22,Bom,Fechado dos Lados,Yes,Vimeca,01,327,Avenida do Forte,Carnaxide e Queijas
242,-104235.94,-96573.14,Bom,Fechado dos Lados,Yes,Vimeca,01,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
255,-104240.6,-96543.14,Bom,Fechado dos Lados,Yes,Vimeca,01,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
604,-104256.82,-95173.34,Bom,Fechado dos Lados,No,Vimeca,01,306,Rua dos Cravos de Abril,Carnaxide e Queijas
628,-104278.88666597521,-94122.56603635015,Bom,Sem Abrigo,No,Vimeca,01,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas
39,-104282.32,-95055.6,Bom,Fechado dos Lados,Yes,Vimeca,01,306,Rua dos Cravos de Abril,Carnaxide e Queijas
50,-104287.85,-94105.37,Bom,Fechado dos Lados,Yes,Vimeca,01,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas
599,-104296.72,-95828.26,Bom,Fechado dos Lados,Yes,Vimeca,01,327,Avenida do Forte,Carnaxide e Queijas
40,-104302.13,-95043.86,Bom,Fechado dos Lados,Yes,Vimeca,01,306,Rua dos Cravos de Abril,Carnaxide e Queijas
985,-104367.95010080478,-95373.18330437147,Bom,Sem Abrigo,No,Vimeca,01,1237,Avenida Professor Dr. Bernardino Machado,Carnaxide e Queijas
608,-104373.51,-95357.73,Bom,Fechado dos Lados,Yes,Vimeca,01,1237,Avenida Professor Dr. Bernardino Machado,Carnaxide e Queijas
249,-104397.14,-96680.46,Bom,Fechado dos Lados,Yes,Vimeca,01,297,Rua Carlos Wallenstein,Carnaxide e Queijas
254,-104407,-96522.21,Bom,Fechado dos Lados,Yes,Vimeca,01,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
622,-104445.64,-94921.33,Bom,Fechado dos Lados,No,Vimeca,01,1134,Largo Sete de Junho de 1759,Carnaxide e Queijas
51,-104458.04,-94329.86,Bom,Fechados dos Lados,No,Vimeca,01,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas
44,-104458.52,-94926.22,Bom,Fechado dos Lados,Yes,Vimeca,01,1134,Largo Sete de Junho de 1759,Carnaxide e Queijas
251,-104487.69,-96548.01,Bom,Fechado dos Lados,Yes,Vimeca,01,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
38,-104497.842173306,-94358.908881103,Bom,Fechado dos Lados,Yes,Vimeca,01,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas
620,-104565.8832899218,-94653.67859291832,Bom,Sem Abrigo,No,Vimeca,01,365,Estrada da Portela,Carnaxide e Queijas
45,-104578.88,-94652.12,Bom,Sem Abrigo,No,Vimeca,01,365,Estrada da Portela,Carnaxide e Queijas
614,-104594.97,-95684.18,Bom,Fechado dos Lados,No,Vimeca,01,359,Rua Nossa Senhora da Conceição,Carnaxide e Queijas
46,-104609.99,-95693.01,Bom,Fechado dos Lados,Yes,Vimeca,01,359,Rua Nossa Senhora da Conceição,Carnaxide e Queijas
42,-104624.97,-95613.11,Bom,Sem Abrigo,No,Vimeca,01,351,Rua Manuel António Rodrigues,Carnaxide e Queijas
600,-104631.8,-95630.5,Bom,Fechado dos Lados,No,Vimeca,01,351,Rua Manuel António Rodrigues,Carnaxide e Queijas
602,-104677.06,-94473.47,Bom,Fechado dos Lados,No,Vimeca,01,1160,Rua Cincinato da Costa,Carnaxide e Queijas
601,-104683.1,-94486.15,Bom,Fechado dos Lados,No,Vimeca,01,1160,Rua Cincinato da Costa,Carnaxide e Queijas
48,-104710.71,-95177.32,Bom,Fechado dos Lados,No,Vimeca,01,1196,Rua Carlos Belo Morais,Carnaxide e Queijas
49,-104758.56,-95206.97,Bom,Fechado dos Lados,Yes,Vimeca,01,1196,Rua Carlos Belo Morais,Carnaxide e Queijas
612,-104807.71,-95652.96,Bom,Sem Abrigo,No,Vimeca,01,1197,Rua Mário Moreira,Carnaxide e Queijas
613,-104817.75,-95640.29,Bom,Fechado dos Lados,No,Vimeca,01,1197,Rua Mário Moreira,Carnaxide e Queijas
611,-104989.68,-95554.55,Bom,Fechado dos Lados,No,Vimeca,01,1196,Rua Carlos Belo Morais,Carnaxide e Queijas
610,-104998.77,-95557.54,Bom,Sem Abrigo,No,Vimeca,01,1196,Rua Carlos Belo Morais,Carnaxide e Queijas
336,-105143.57,-96690.32,Bom,Fechado dos Lados,Yes,Vimeca,01,1279,Avenida Tomás Ribeiro,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
357,-105236.99,-96664.4,Bom,Fechado dos Lados,Yes,Vimeca,01,1279,Avenida Tomás Ribeiro,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
334,-105336.07,-96668.68,Bom,Fechado dos Lados,Yes,Vimeca,01,1279,Avenida Tomás Ribeiro,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
339,-105452.81,-96732.86,Bom,Fechado dos Lados,Yes,Vimeca,01,432,Calçada do Chafariz,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
347,-105493.13,-96785.72,Bom,Fechado dos Lados,Yes,Vimeca,01,432,Calçada do Chafariz,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
86,-105637.56,-96808.45,Bom,Fechado dos Lados,Yes,Vimeca,01,411,Avenida Dom Pedro V,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
85,-105653.28,-96814.42,Bom,Fechado dos Lados,Yes,Vimeca,01,411,Avenida Dom Pedro V,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
341,-105797.42,-96746.57,Bom,Fechado dos Lados,Yes,Vimeca,01,411,Avenida Dom Pedro V,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
342,-105815.99,-96725.14,Bom,Fechado dos Lados,Yes,Vimeca,01,411,Avenida Dom Pedro V,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
365,-106016.12,-96673.87,Bom,Fechado dos Lados,Yes,Vimeca,01,411,Avenida Dom Pedro V,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
366,-106021.37,-96684.5,Bom,Fechado dos Lados,Yes,Vimeca,01,411,Avenida Dom Pedro V,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
460,-106247.39,-96517.97,Bom,Fechado dos Lados,Yes,Vimeca,01,1292,Rua Manuel Ferreira,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
468,-106270.67,-96457.19,Bom,Fechado dos Lados,Yes,Vimeca,01,1292,Rua Manuel Ferreira,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
485,-106315.88,-96307.18,Bom,Fechado dos Lados,Yes,Vimeca,01,1289,Rua Castro Soromenho,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
486,-106325.58,-96320.92,Bom,Fechado dos Lados,Yes,Vimeca,01,1289,Rua Castro Soromenho,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
487,-106449.51,-96435.13,Bom,Sem Abrigo,No,Vimeca,01,1292,Rua Manuel Ferreira,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
488,-106492.31,-96447.01,Bom,Sem Abrigo,No,Vimeca,01,1292,Rua Manuel Ferreira,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
469,-106613.44,-96288,Bom,Fechado dos Lados,Yes,Vimeca,01,1288,Rua Rodrigo Albuquerque e Melo,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
462,-106636.23,-96302.04,Bom,Sem Abrigo,No,Vimeca,01,1288,Rua Rodrigo Albuquerque e Melo,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
480,-106757.3,-96240.22,Bom,Sem Abrigo,No,Vimeca,01,389,Rua São João de Deus,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
494,-106803.2,-96265.84,Bom,Sem Abrigo,No,Vimeca,01,389,Rua São João de Deus,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
957,-106911.18264993647,-96261.15727273725,Bom,Sem Abrigo,No,Vimeca,01,399,Escadinhas da Fonte da Maruja,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
465,-106915.82,-96269.57,Bom,Sem Abrigo,No,Vimeca,01,369,Rua Direita do Dafundo,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
186,-106975.22,-95602.61,Bom,Fechado dos Lados,No,Vimeca,01,118,Alameda Hermano Patrone,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
466,-106999.08,-96066.1,Bom,Fechado dos Lados,No,Vimeca,01,369,Rua Direita do Dafundo,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
467,-107004.52,-96080.98,Bom,Fechado dos Lados,No,Vimeca,01,369,Rua Direita do Dafundo,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
78,-107008.56,-95490.23,Bom,Fechado dos Lados,Yes,Vimeca,01,118,Alameda Hermano Patrone,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
79,-107011.55,-95214.57,Bom,Fechado dos Lados,Yes,Vimeca,01,103,Rua Damião de Góis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
