gid,latitude,longitude,Estado de Conservacao,Tipo de Abrigo,Abrigo com Publicidade?,Operadora,Carreira,Codigo de Rua,Nome da Rua,Freguesia
40,-104302.13,-95043.86,Bom,Fechado dos Lados,Yes,Vimeca,13,306,Rua dos Cravos de Abril,Carnaxide e Queijas
1010,-104303.63612383853,-98554.77838335252,Bom,Sem Abrigo,No,Vimeca,13,79,Rua dos Açores,Carnaxide e Queijas
246,-104328.14,-96988.84,Bom,Sem Abrigo,No,Vimeca,13,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
260,-104345.95,-97003.12,Bom,Sem Abrigo,No,Vimeca,13,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
985,-104367.95010080478,-95373.18330437147,Bom,Sem Abrigo,No,Vimeca,13,1237,Avenida Professor Dr. Bernardino Machado,Carnaxide e Queijas
608,-104373.51,-95357.73,Bom,Fechado dos Lados,Yes,Vimeca,13,1237,Avenida Professor Dr. Bernardino Machado,Carnaxide e Queijas
249,-104397.14,-96680.46,Bom,Fechado dos Lados,Yes,Vimeca,13,297,Rua Carlos Wallenstein,Carnaxide e Queijas
254,-104407,-96522.21,Bom,Fechado dos Lados,Yes,Vimeca,13,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
227,-104412.8,-98632.87,Bom,Sem Abrigo,No,Vimeca,13,805,Rua Ilha de São Jorge,Carnaxide e Queijas
622,-104445.64,-94921.33,Bom,Fechado dos Lados,No,Vimeca,13,1134,Largo Sete de Junho de 1759,Carnaxide e Queijas
230,-104447.68,-98306.88,Bom,Sem Abrigo,No,Vimeca,13,833,Rua Mouzinho da Silveira,Carnaxide e Queijas
51,-104458.04,-94329.86,Bom,Fechado dos Lados,No,Vimeca,13,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas
44,-104458.52,-94926.22,Bom,Fechado dos Lados,Yes,Vimeca,13,1134,Largo Sete de Junho de 1759,Carnaxide e Queijas
234,-104471.99,-98565.73,Bom,Fechado dos Lados,No,Vimeca,13,83,Rua Angra do Heroísmo,Carnaxide e Queijas
38,-104497.842173306,-94358.908881103,Bom,Fechado dos Lados,Yes,Vimeca,13,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas
224,-104563.77,-98320.53,Bom,Sem Abrigo,No,Vimeca,13,833,Rua Mouzinho da Silveira,Carnaxide e Queijas
620,-104565.8832899218,-94653.67859291832,Bom,Sem Abrigo,No,Vimeca,13,365,Estrada da Portela,Carnaxide e Queijas
45,-104578.88,-94652.12,Bom,Sem Abrigo,No,Vimeca,13,365,Estrada da Portela,Carnaxide e Queijas
614,-104594.97,-95684.18,Bom,Fechado dos Lados,No,Vimeca,13,359,Rua Nossa Senhora da Conceição,Carnaxide e Queijas
239,-104604.14,-97197.81,Bom,Fechado dos Lados,Yes,Vimeca,13,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
238,-104609.35,-97210.07,Bom,Sem Abrigo,No,SCoTTURB,13,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
46,-104609.99,-95693.01,Bom,Fechado dos Lados,Yes,Vimeca,13,359,Rua Nossa Senhora da Conceição,Carnaxide e Queijas
226,-104618.82,-98507.86,Bom,Fechado dos Lados,No,Vimeca,13,846,Rua da Quinta do Bonfim,Carnaxide e Queijas
42,-104624.97,-95613.11,Bom,Sem Abrigo,No,Vimeca,13,351,Rua Manuel António Rodrigues,Carnaxide e Queijas
600,-104631.8,-95630.5,Bom,Fechado dos Lados,No,Vimeca,13,351,Rua Manuel António Rodrigues,Carnaxide e Queijas
602,-104677.06,-94473.47,Bom,Fechado dos Lados,No,Vimeca,13,1160,Rua Cincinato da Costa,Carnaxide e Queijas
601,-104683.1,-94486.15,Bom,Fechado dos Lados,No,Vimeca,13,1160,Rua Cincinato da Costa,Carnaxide e Queijas
48,-104710.71,-95177.32,Bom,Fechado dos Lados,No,Vimeca,13,1196,Rua Carlos Belo Morais,Carnaxide e Queijas
49,-104758.56,-95206.97,Bom,Fechado dos Lados,Yes,Vimeca,13,1196,Rua Carlos Belo Morais,Carnaxide e Queijas
232,-104768.69,-98266.88,Bom,Fechado dos Lados,No,SCoTTURB,13,813,Rua João XXI,Carnaxide e Queijas
52,-104801.2,-98279.24,Bom,Fechado dos Lados,Yes,Vimeca,13,813,Rua João XXI,Carnaxide e Queijas
612,-104807.71,-95652.96,Bom,Sem Abrigo,No,Vimeca,13,1197,Rua Mário Moreira,Carnaxide e Queijas
613,-104817.75,-95640.29,Bom,Fechado dos Lados,No,Vimeca,13,1197,Rua Mário Moreira,Carnaxide e Queijas
233,-104935.73,-98290.43,Bom,Fechado dos Lados,Yes,Vimeca,13,813,Rua João XXI,Carnaxide e Queijas
231,-104942.78,-98303.15,Bom,Fechado dos Lados,Yes,Vimeca,13,813,Rua João XXI,Carnaxide e Queijas
241,-104957.37,-97342.73,Bom,Fechado dos Lados,Yes,Vimeca,13,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
240,-104965.93,-97337.63,Bom,Sem Abrigo,No,Vimeca,13,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
611,-104989.68,-95554.55,Bom,Fechado dos Lados,No,Vimeca,13,1196,Rua Carlos Belo Morais,Carnaxide e Queijas
610,-104998.77,-95557.54,Bom,Sem Abrigo,No,Vimeca,13,1196,Rua Carlos Belo Morais,Carnaxide e Queijas
859,-105043.39,-96109.56,Bom,Fechado dos Lados,Yes,Vimeca,13,1283,Avenida Vinte e Cinco de Abril de 1974,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
858,-105062.32,-96107.23,Bom,Fechado dos Lados,Yes,Vimeca,13,1283,Avenida Vinte e Cinco de Abril de 1974,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
861,-105093.87,-96039.61,Bom,Fechado dos Lados,Yes,Vimeca,13,416,Alameda António Sérgio,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
332,-105119.12,-97474.49,Bom,Fechado dos Lados,Yes,Vimeca,13,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
331,-105122.88,-97490.88,Bom,Fechado dos Lados,Yes,Vimeca,13,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
315,-105155.04,-98252.49,Bom,Fechado dos Lados,Yes,Vimeca,13,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
312,-105181.29,-98229.14,Bom,Fechado dos Lados,No,SCoTTURB,13,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
313,-105254.68,-97686.43,Bom,Sem Abrigo,No,Vimeca,13,1763,Rua Visconde Moreira de Rey,Carnaxide e Queijas
323,-105277.7,-97707.8,Bom,Fechado dos Lados,Yes,Vimeca,13,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas
351,-105287.42,-96454.4,Bom,Fechado dos Lados,Yes,Vimeca,13,1283,Avenida Vinte e Cinco de Abril de 1974,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
19,-105294.01,-95844.02,Bom,Sem Abrigo,No,Vimeca,13,431,Rua de Ceuta,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
371,-105299.61,-95995.91,Bom,Sem Abrigo,No,Vimeca,13,431,Rua de Ceuta,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
16,-105373.94,-95734.72,Bom,Sem Abrigo,No,Vimeca,13,431,Rua de Ceuta,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
339,-105452.81,-96732.86,Bom,Fechado dos Lados,Yes,Vimeca,13,432,Calçada do Chafariz,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
26,-105556.0408335595,-95684.40583339432,Bom,Sem Abrigo,No,Vimeca,13,430,Avenida Carolina Michaelis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
27,-105587.02,-95875.21,Bom,Fechado dos Lados,Yes,Vimeca,13,430,Avenida Carolina Michaelis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
86,-105637.56,-96808.45,Bom,Fechado dos Lados,Yes,Vimeca,13,411,Avenida Dom Pedro V,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
338,-105719.88,-96325.39,Bom,Aberto dos Lados,No,Vimeca,13,1251,Rua Pedro Álvares Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
342,-105815.99,-96725.14,Bom,Fechado dos Lados,Yes,Vimeca,13,411,Avenida Dom Pedro V,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
345,-105900.6,-96673.99,Bom,Fechado dos Lados,Yes,Vimeca,13,457,Rua Francisco José Victorino,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
363,-106012.76,-96367.98,Bom,Fechado dos Lados,Yes,Vimeca,13,121,Rua João Chagas,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
492,-106048.05,-96569.91,Bom,Sem Abrigo,No,Vimeca,13,477,Rua Luz Soriano,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
460,-106247.39,-96517.97,Bom,Fechado dos Lados,Yes,Vimeca,13,1292,Rua Manuel Ferreira,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
468,-106270.67,-96457.19,Bom,Fechado dos Lados,Yes,Vimeca,13,1292,Rua Manuel Ferreira,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
486,-106325.58,-96320.92,Bom,Fechado dos Lados,Yes,Vimeca,13,1289,Rua Castro Soromenho,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
487,-106449.51,-96435.13,Bom,Sem Abrigo,No,Vimeca,13,1292,Rua Manuel Ferreira,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
