gid,latitude,longitude,Estado de Conservacao,Tipo de Abrigo,Abrigo com Publicidade?,Operadora,Carreira,Codigo de Rua,Nome da Rua,Freguesia
420,-106369.82,-100337.94,Bom,Fechado dos Lados,No,LT,115,592,Rua Augusto Sousa Lobo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
432,-106389.99,-99441.49,Bom,Aberto dos Lados,No,LT,115,899,Rua de Goa,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
413,-106399.4,-100625.78,Bom,Fechado dos Lados,No,LT,115,609,Rua Conde de Rio Maior,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
429,-106431.59,-99785.79,Bom,Sem Abrigo,No,LT,115,1769,Rua Vasco da Gama,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
428,-106433.33,-99804.88,Bom,Sem Abrigo,No,LT,115,1769,Rua Vasco da Gama,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
418,-106441.72,-100682.43,Bom,Aberto dos Lados,No,LT,115,645,Rua Instituto Conde de Agrolongo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
439,-106462.23,-99301.85,Bom,Fechado dos Lados,No,LT,115,867,Avenida Conselheiro Ferreira Lobo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
424,-106482.29,-99626.9,Bom,Aberto dos Lados,No,LT,115,899,Rua de Goa,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
436,-106547.04,-100175.4,Bom,Fechado dos Lados,Yes,LT,115,592,Rua Augusto Sousa Lobo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
435,-106550.9,-100185.96,Bom,Aberto dos Lados,No,LT,115,592,Rua Augusto Sousa Lobo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
415,-106605.36,-100689.48,Bom,Sem Abrigo,No,LT,115,645,Rua Instituto Conde de Agrolongo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
414,-106613.41,-100706.91,Bom,Fechado dos Lados,No,LT,115,645,Rua Instituto Conde de Agrolongo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
426,-106638.34,-99940.41,Bom,Aberto dos Lados,No,LT,115,1785,Rua de São Gabriel,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
427,-106642.38,-99930.18,Bom,Aberto dos Lados,No,LT,115,1785,Rua de São Gabriel,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
425,-106665.8,-99468.51,Bom,Fechado dos Lados,No,LT,115,856,Rua Bernardim Ribeiro,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
412,-106824.4,-100718.89,Bom,Fechado dos Lados,No,LT,115,610,Avenida Conde de São Januário,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
1008,-106840.5909766439,-100709.59335706284,Bom,Sem Abrigo,No,LT,115,585,Rua de Angola,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
401,-106863.16,-101122.04,Bom,Fechado dos Lados,No,LT,115,620,Avenida Elvira Velez,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
402,-106864.28,-101108.52,Bom,Fechado dos Lados,Yes,LT,115,620,Avenida Elvira Velez,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
441,-107020.04,-100736.2,Bom,Fechado dos Lados,Yes,LT,115,605,Rua Conde das Alcáçovas,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
564,-107094.68,-101630.41,Bom,Sem Abrigo,No,LT,115,601,Rua Carlos Vieira Ramos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
551,-107102.8,-101781.42,Bom,Fechado dos Lados,Yes,LT,115,527,Avenida de Brasília,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
565,-107105.26,-101627.34,Bom,Sem Abrigo,No,LT,115,601,Rua Carlos Vieira Ramos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
562,-107112,-101075.39,Bom,Fechado dos Lados,No,LT,115,1527,Rua Manuel Pinhanços,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
553,-107113.59,-101968.28,Bom,Fechado dos Lados,Yes,LT,115,527,Avenida de Brasília,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
552,-107114.28,-101783.86,Bom,Fechado dos Lados,Yes,LT,115,527,Avenida de Brasília,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
558,-107118.74,-101197.15,Bom,Fechado dos Lados,No,LT,115,1527,Rua Manuel Pinhanços,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
554,-107124.01,-101962.87,Bom,Fechado dos Lados,Yes,LT,115,527,Avenida de Brasília,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
563,-107141.23,-101485.07,Bom,Fechado dos Lados,Yes,LT,115,601,Rua Carlos Vieira Ramos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
540,-107146.31,-102052.84,Bom,Fechado dos Lados,Yes,LT,115,1325,Rua da Figueirinha,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
1006,-107164.33866025771,-101426.22549078583,Bom,Fechado dos Lados,Yes,LT,115,601,Rua Carlos Vieira Ramos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
934,-107286.31,-102095.09,Bom,Fechado dos Lados,Yes,LT,115,1325,Rua da Figueirinha,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
518,-107301.29,-102385.38,Bom,Fechado dos Lados,Yes,LT,115,578,Avenida Embaixador Augusto de Castro,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
568,-107459.5,-101976.24,Bom,Fechado dos Lados,Yes,LT,115,1455,Avenida do Ultramar,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
310,-107559.62,-102708.32,Bom,Fechado dos Lados,Yes,LT,115,514,Largo Avião Lusitânia,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
535,-107581.42,-102198.59,Bom,Fechado dos Lados,Yes,LT,115,533,Rua Cândido dos Reis,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
521,-107653.99,-103018.24,Bom,Fechado dos Lados,Yes,LT,115,1372,Rua dos Lagares da Quinta,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
505,-107655.06,-102500.24,Bom,Fechado dos Lados,Yes,LT,115,533,Rua Cândido dos Reis,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
501,-107752.93,-102745.45,Bom,Fechado dos Lados,Yes,LT,115,559,Rua Desembargador Faria,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
577,-108251.01,-102833.68,Bom,Fechado dos Lados,Yes,LT,115,494,Largo Almirante Gago Coutinho,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
